BALTIC OPERATIONAL AND OCEANOGRAPHICAL SYSTEM (BOOS)
OCEANOGRAPHIC DATA
STATIONS

BOOSNR	= Station Number used in BOOS
PLATFORM	= Platform ID
STATION	= Station Name (Vessel Name)
LAT	= Latitude in decimal degress
LON	= Longitude in decimal degress
 
TYPE	= Station Type
where
FP	= Fixed Platform
TG	= Tide Gauge
MB	= Moored Buoy
FB	= Ferrybox/Vessel
GL	= Glider
CT	= CTD Profiles 
SF	= Lightship

DATUM	= Sea Level Reference Datum

OWNER/PROVIDER/PU = Station Owner / Data Provider / Production unit
where
BSH	=	1850	Federal Maritime and Hydrographic Agency	larissa.mueller@bsh.de
CTH	=	3506	Chalmers Technical University	guinnar.elgered@chalmers.se
DMI	=	469	Danish Meteorological Institute	vh@dmi.dk
DMU	=	3037	Danish Centre for Environment and Energy	las@dmu.dk
EMHI	=	872	Estonian Meteorological and Hydrological Institute	urmas.lips@phys.sea.ee
EPA	=	680	Environmental Protection Agency	aaa@aaa.am.lt
FISHSEC	=	991	Federal Research Centre for Fisheries	info@fishsec.org
FM	=	1217	Swedish Armed Forces	johanna.linders@smhi.se
FMI	=	1725	Finnish Meteorological Institute	pekka.alenius@fmi.fi
GBG	=	-	City of Gothenburg	johanna.linders@smhi.se
HZG	=	2842	Helmholtz-Zentrum Geesthacht	wilhelm.petersen@gkss.de
IMWM	=	193	Institute for Water Management	magdalena.kaminska@imgw.pl
IOPAS	=	195	Institute of Oceanology	wichor@iopan.gda.pl
IOW	=	116	Baltic Sea Research Institute Warnemünde	iowinfo@io-warnemuende.de
KDI	=	466	Danish Coastal Authority	cas@kyst.dk
KMRC	=	617	Kristineberg Marine Research Station	johanna.linders@smhi.se
LEGMA	=	892	Latvian Environment, Geology and Meteorology Agency	jurijs.siskins@lvgma.gov.lv
LHEI	=	698	Latvian Institute of Aquatic Ecology	anda.ikauniece@lhei.lv
LLUR	=	2537	State Office for Agriculture, Environment and Rural Areas of Schleswig Holstein	poststelle@llur.landsh.de
LNU	=	4812	Linnaeus University	johanna.linders@smhi.se
LUNG	=	993	State Agency for Environment, Nature and Geology, Mecklenburg-Vorpommern	poststelle@lung.mv-regierung.de
METNO	=	1212	Norwegian Meteorological Institute	bruce.hackett@met.no
MIG	=	1241	Maritime Institute Gdansk	anstas@im.gda.pl
MSI	=	713	Marine Systems Institute at Tallinn University of Technology	urmas.lips@msi.ttu.ee
NERI	=	729	National Environmental Research institute	las@dmu.dk
NIVA	=	1417	Norwegian Institute for Water research	pierre.jaccard@niva.no
NIOZ 	=	630	Royal Netherlands Institute for Sea Research	dmg@nioz.nl
NWAHEM	=	911	North-West Regional Administration for Hydrometeorology and Environmental Monitoring	gvi@meteo.nw.ru
RAS	=	685	P.P.Shirshov Institute of Oceanology	office@ocean.ru
RIHMI	=	681	All-Russia Research Institute of Hydrometeorological Information	nodc@meteo.ru
RUMS	=	2710	Federal Hydrometeorology and Environmental Monitoring Service	opnikitin@mail.ru
SMA	=	1215	Swedish Maritime Administration	lars.tornquist@sjofartsverket.se
SMF	=	618	Stockholm Research Centre	johanna.linders@smhi.se
SMHI	=	545	Swedish Meteorological and Hydrological Institute	johanna.linders@smhi.se
STE	=	1218	Stena Line	johanna.linders@smhi.se
SYKE	=	1104	Finnish Environmental Institute	seppo.kaitala@ymparisto.fi
UMF	=	622	Umea Research Centre	johanna.linders@smhi.se
UT	=	3138	University of Tartu	ivan.kuprijanov@ut.ee
WSA	=	2313	German Federal Waterways and Shipping Administration	larissa.mueller@bsh.de

PARAMETERS	= Parameters (myo_code) provided from each station. See MYO_PARAMETERS.txt for more information.


BOOSNR	PLATFORM	STATION	LAT	LON	TYPE	DATUM	OWNER	PROVIDER	PU	PARAMETERS
42632	IOWTF0286	TF0286	58.0000	19.8997	CT	-	IOW	IOW	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
42633	IOWTF0360	TF0360	54.6008	10.4503	CT	-	IOW	IOW	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
42634	IOWTF0361	TF0361	54.6582	10.7652	CT	-	IOW	IOW	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
42635	IOWTFO11	TFO11	54.5333	13.7683	CT	-	IOW	IOW	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
42636	IOWTFO5	TFO5	54.2317	12.0752	CT	-	IOW	IOW	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
42637	IOWTFO9	TFO9	54.6223	13.0303	CT	-	IOW	IOW	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL

44001	EPALT1	LT1	56.0280	21.0170	CT	-	EPA	EPA	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
44002	EPALT1B	LT1B	56.0283	20.8333	CT	-	EPA	EPA	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
44003	EPALT2	LT2	55.9250	20.9750	CT	-	EPA	EPA	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
44004	EPALT2C	LT2C	55.9250	20.6730	CT	-	EPA	EPA	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
44005	EPALT3	LT3	55.8200	21.0200	CT	-	EPA	EPA	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
44006	EPALT4	LT4	55.7400	21.0500	CT	-	EPA	EPA	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
44007	EPALT46	LT46	56.0200	19.1467	CT	-	EPA	EPA	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
44008	EPALT4C	LT4C	55.7500	20.9733	CT	-	EPA	EPA	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
44009	EPALT5	LT5	55.7183	21.0617	CT	-	EPA	EPA	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
44010	EPALT6	LT6	55.5583	21.0783	CT	-	EPA	EPA	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
44011	EPALT64	LT64	55.7650	20.8917	CT	-	EPA	EPA	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
44012	EPALT64A	LT64A	55.8167	20.6500	CT	-	EPA	EPA	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
44013	EPALT65	LT65	55.8817	20.3417	CT	-	EPA	EPA	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
44014	EPALT66	LT66	56.0000	19.6500	CT	-	EPA	EPA	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
44015	EPALT6B	LT6B	55.5200	20.5633	CT	-	EPA	EPA	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
44016	EPALT7	LT7	55.3117	20.9544	CT	-	EPA	EPA	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
44017	EPALTB-1	LTB-1	56.0417	21.0500	CT	-	EPA	EPA	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
44018	EPALTB-4	LTB-4	56.0450	20.9683	CT	-	EPA	EPA	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
44019	EPALTN-6	LTN-6	55.4050	20.7067	CT	-	EPA	EPA	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL

45001	LHEI37	37	57.3300	19.9700	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45002	LHEI43	43	56.7000	19.8700	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45003	LHEI103	103	57.1700	23.9300	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45004	LHEI107	107	57.8500	23.9200	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45005	LHEI111	111	57.8000	22.8800	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45006	LHEI119	119	57.3000	23.8500	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45007	LHEI120	120	57.4200	23.7700	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45008	LHEI121	121	57.6200	23.6200	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45009	LHEI135	135	57.4000	23.4900	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45010	LHEI142	142	57.5700	22.9800	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45011	LHEI158	158	57.8800	24.2400	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45012	LHEI160	160	57.5900	24.3400	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45013	LHEI161	161	57.4500	24.3500	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45014	LHEI162	162	57.3200	24.3700	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45015	LHEI163	163	57.1700	24.2500	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45016	LHEI164	164	57.0900	24.0900	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45017	LHEI165	165	57.0800	24.0100	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45018	LHEI166	166	57.0500	23.9700	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45019	LHEI167	167	57.0300	23.9200	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45020	LHEI168	168	56.9800	23.7500	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45021	LHEI169	169	56.9900	23.5800	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45022	LHEI170	170	57.0500	23.4900	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45023	LHEI172	172	57.4000	23.0700	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45024	LHEI173	173	57.5300	22.8200	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45025	LHEI174	174	57.7300	22.6200	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45026	LHEI101A	101A	57.1000	23.9800	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45027	LHEI102A	102A	57.1700	23.6700	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45028	LHEI103C	103C	57.1300	23.9600	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45029	LHEI107A	107A	57.8800	24.0700	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45030	LHEI114A	114A	57.8300	22.4000	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45031	LHEI121A	121A	57.6000	24.1200	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45032	LHEI137A	137A	57.3500	24.0800	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45033	LHEI158K	158K	57.8600	24.3000	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45034	LHEI159K	159K	57.7400	24.3100	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45035	LHEI160B	160B	57.5900	24.3000	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45036	LHEI162A	162A	57.2400	24.3700	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45037	LHEI163B	163B	57.1800	24.2200	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45038	LHEI163C	163C	57.2200	24.1700	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45039	LHEI165A	165A	57.0700	23.9800	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45040	LHEI167B	167B	57.0600	23.8900	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45041	LHEI167C	167C	57.0900	23.8300	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45042	LHEI171B	171B	57.1700	23.3300	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45043	LHEI171K	171K	57.1700	23.2500	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45044	LHEI172K	172K	57.3300	23.1800	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45045	LHEI40A	40A	57.3900	21.1000	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45046	LHEIDG	DG	57.0600	24.0300	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45047	LHEIIR	IR	57.6500	22.0800	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45048	LHEIJK	JK	57.0100	21.3400	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45049	LHEIJM	JM	56.3100	20.9500	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45050	LHEILI	LI	56.6200	21.0000	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45051	LHEILI-1	LI-1	56.4800	20.9600	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45052	LHEINI	NI	56.0755	21.0395	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45053	LHEIOV	OV	57.5700	21.6000	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45054	LHEIOVK	OVK	57.5900	21.7000	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45055	LHEIPA	PA	56.1600	20.9900	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45056	LHEIPV	PV	56.8800	21.1000	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45057	LHEISCK	SCK	57.7400	22.4400	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45058	LHEIUZ	UZ	57.2300	21.3800	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45059	LHEIVE	VE	57.3600	21.4600	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
45060	LHEIVE-1	VE-1	57.4600	21.5800	CT	-	LHEI	LHEI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL

46001	MSIN8	N8	59.4750	28.0083	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46002	MSI38	38	59.4067	27.7833	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46003	MSIN12	N12	59.5833	27.4500	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46004	MSI15	15	59.5400	27.1750	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46005	MSI12c	12c	59.4667	27.0167	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46006	MSIG	G	59.5633	26.6233	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46007	MSIF1	F1	59.9167	26.3417	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46008	MSI14	14	59.8333	25.6167	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46009	MSIE80	E80	59.7167	25.7083	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46010	MSI18a	18a	59.5500	25.3333	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46011	MSI18	18	59.6250	25.1833	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46012	MSI17	17	59.7167	25.0167	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46013	MSIF3	F3	59.8383	24.8383	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46014	MSI3	3	59.5483	24.9433	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46015	MSI2	2	59.5367	24.6883	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46016	MSI57a	57a	59.4500	24.7883	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46017	MSI19	19	59.6083	24.3500	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46018	MSIPE	PE	59.3800	24.1550	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46019	MSIPW	PW	59.3350	24.0333	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46020	MSI23a	23a	59.1833	23.3667	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46021	MSI23	23	59.3250	23.2667	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46022	MSIH1	H1	59.4533	22.9500	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46023	MSI25	25	59.3417	21.9667	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46024	MSIH2	H2	59.0333	21.0833	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46025	MSI85	85	58.4583	20.9183	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46026	MSI32	32	58.0167	20.5333	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46027	MSI34a	34a	57.9667	21.5500	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46028	MSI114	114	57.8167	22.2833	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46029	MSI125	125	58.2000	23.4000	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46030	MSI111	111	57.8133	22.8883	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46031	MSIG1	G1	57.6717	23.5783	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46032	MSI107	107	57.9023	23.8617	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46033	MSIV15	V15	58.8167	23.2167	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46034	MSI13	13	59.8750	26.2833	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46035	MSI4a	4a	59.5867	24.6650	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46036	MSI20	20	59.5000	23.7333	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46037	MSI22	22	59.4333	23.1500	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46038	MSIS	S	58.4000	21.8330	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46039	MSIJ1	BY15 / J1	57.3333	20.1000	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46040	MSI123	123	57.9667	23.3500	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46041	MSI109	109	57.8333	23.5217	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46042	MSI4b	4b	59.4733	24.7867	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46043	MSI2b	2b	59.4700	24.8117	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46044	MSI108	108	59.4683	24.7333	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46045	MSIT88	T-88	59.5117	24.6100	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46046	MSIT65	T-65	59.4867	24.6617	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46047	MSI6b	6b	59.4950	24.7133	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46048	MSI12	12	59.4850	24.5900	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46049	MSI70	70	59.4450	24.6717	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46050	MSIK2	K2	58.0667	23.9533	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46051	MSIK21	K21	58.2167	24.3083	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46052	MSIK5	K5	58.3417	24.4300	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46053	MSIM35	M35	58.5833	23.4667	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46054	MSIM15	M15	58.8167	23.2167	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46055	MSIM5	M5	58.9500	23.1167	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46056	MSI18x	18x	59.4800	27.3500	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
46057	MSI5	5	59.4617	28.0283	CT	-	MSI	MSI	SMHI	TIME LATX LONX PRES TEMP PSAL FLU2 TUR4 DOX1 LGHT SVEL
